image_path,caption
datasets/midjourney/000910_2.jpg,A teddy bear wearing a sweater and a poster on the tracks
datasets/midjourney/000910_3.jpg,A teddy bear wearing a sweater and a poster on the tracks
datasets/midjourney/000912_0.jpg,A skier that has several small bowls alongside some buildings
datasets/midjourney/000912_1.jpg,A skier that has several small bowls alongside some buildings
datasets/midjourney/000912_2.jpg,A skier that has several small bowls alongside some buildings
datasets/midjourney/000912_3.jpg,A skier that has several small bowls alongside some buildings
datasets/midjourney/000914_0.jpg,A couple of dogs that are in front of a door
datasets/midjourney/000914_1.jpg,A couple of dogs that are in front of a door
datasets/midjourney/000914_2.jpg,A couple of dogs that are in front of a door
datasets/midjourney/000914_3.jpg,A couple of dogs that are in front of a door
datasets/midjourney/000915_0.jpg,A little girl sitting beside a gray ship is anchored
datasets/midjourney/000915_1.jpg,A little girl sitting beside a gray ship is anchored
datasets/midjourney/000915_2.jpg,A little girl sitting beside a gray ship is anchored
datasets/midjourney/000915_3.jpg,A little girl sitting beside a gray ship is anchored
datasets/midjourney/000918_0.jpg,"Three people skiing down the small size, but still edible"
datasets/midjourney/000918_1.jpg,"Three people skiing down the small size, but still edible"
datasets/midjourney/000918_2.jpg,"Three people skiing down the small size, but still edible"
datasets/midjourney/000918_3.jpg,"Three people skiing down the small size, but still edible"
datasets/midjourney/000919_0.jpg,Some fruits that have sandwiches on a table
datasets/midjourney/000919_1.jpg,Some fruits that have sandwiches on a table
datasets/midjourney/000919_2.jpg,Some fruits that have sandwiches on a table
datasets/midjourney/000919_3.jpg,Some fruits that have sandwiches on a table
datasets/midjourney/000923_0.jpg,A pair of scissors next to a refrigerator
datasets/midjourney/000923_1.jpg,A pair of scissors next to a refrigerator
datasets/midjourney/000923_2.jpg,A pair of scissors next to a refrigerator
datasets/midjourney/000923_3.jpg,A pair of scissors next to a refrigerator
datasets/midjourney/000899_0.jpg,Tall church with clock atop it A interior door next to golden barrel
datasets/midjourney/000899_1.jpg,Tall church with clock atop it A interior door next to golden barrel
datasets/midjourney/000899_2.jpg,Tall church with clock atop it A interior door next to golden barrel
datasets/midjourney/000899_3.jpg,Tall church with clock atop it A interior door next to golden barrel
datasets/midjourney/000916_0.jpg,A giraffe and a little boy in a group of sheep grazing in front of him
datasets/midjourney/000916_1.jpg,A giraffe and a little boy in a group of sheep grazing in front of him
datasets/midjourney/000916_2.jpg,A giraffe and a little boy in a group of sheep grazing in front of him
datasets/midjourney/000916_3.jpg,A giraffe and a little boy in a group of sheep grazing in front of him
datasets/midjourney/000927_0.jpg,A tennis player is swinging a bat at a bus traveling down a wet suit
datasets/midjourney/000927_1.jpg,A tennis player is swinging a bat at a bus traveling down a wet suit
datasets/midjourney/000927_2.jpg,A tennis player is swinging a bat at a bus traveling down a wet suit
datasets/midjourney/000927_3.jpg,A tennis player is swinging a bat at a bus traveling down a wet suit
datasets/midjourney/000898_0.jpg,a baseball field with pizza
datasets/midjourney/000898_1.jpg,a baseball field with pizza
datasets/midjourney/000898_2.jpg,a baseball field with pizza
datasets/midjourney/000898_3.jpg,a baseball field with pizza
datasets/midjourney/000913_0.jpg,A computer mouse sitting near a rail
datasets/midjourney/000913_1.jpg,A computer mouse sitting near a rail
datasets/midjourney/000913_2.jpg,A computer mouse sitting near a rail
datasets/midjourney/000913_3.jpg,A computer mouse sitting near a rail
datasets/midjourney/000917_0.jpg,a tiny oven on a run way A toilet in a yard catching a Frisbee in a field
datasets/midjourney/000917_1.jpg,a tiny oven on a run way A toilet in a yard catching a Frisbee in a field
datasets/midjourney/000917_2.jpg,a tiny oven on a run way A toilet in a yard catching a Frisbee in a field
datasets/midjourney/000917_3.jpg,a tiny oven on a run way A toilet in a yard catching a Frisbee in a field
datasets/midjourney/000921_0.jpg,A partially peeled and sliced strawberries
datasets/midjourney/000921_1.jpg,A partially peeled and sliced strawberries
datasets/midjourney/000921_2.jpg,A partially peeled and sliced strawberries
datasets/midjourney/000921_3.jpg,A partially peeled and sliced strawberries
datasets/midjourney/000922_0.jpg,A girl carries a full view of the Chinese restaurant
datasets/midjourney/000922_1.jpg,A girl carries a full view of the Chinese restaurant
datasets/midjourney/000922_2.jpg,A girl carries a full view of the Chinese restaurant
datasets/midjourney/000922_3.jpg,A girl carries a full view of the Chinese restaurant
datasets/midjourney/000928_0.jpg,His two friends are lying next to a table
datasets/midjourney/000928_1.jpg,His two friends are lying next to a table
datasets/midjourney/000928_2.jpg,His two friends are lying next to a table
datasets/midjourney/000928_3.jpg,His two friends are lying next to a table
datasets/midjourney/000925_0.jpg,An acrobat rides a surf board on a stove top
datasets/midjourney/000925_1.jpg,An acrobat rides a surf board on a stove top
datasets/midjourney/000925_2.jpg,An acrobat rides a surf board on a stove top
datasets/midjourney/000925_3.jpg,An acrobat rides a surf board on a stove top
datasets/midjourney/000930_0.jpg,A collage of photos showing a bus stop waiting for customers
datasets/midjourney/000930_1.jpg,A collage of photos showing a bus stop waiting for customers
datasets/midjourney/000930_2.jpg,A collage of photos showing a bus stop waiting for customers
datasets/midjourney/000930_3.jpg,A collage of photos showing a bus stop waiting for customers
datasets/midjourney/000933_0.jpg,A plate with vegetables
datasets/midjourney/000933_1.jpg,A plate with vegetables
datasets/midjourney/000933_2.jpg,A plate with vegetables
datasets/midjourney/000933_3.jpg,A plate with vegetables
datasets/midjourney/000935_0.jpg,A shiny red pick up truck driving across a street
datasets/midjourney/000935_1.jpg,A shiny red pick up truck driving across a street
datasets/midjourney/000935_2.jpg,A shiny red pick up truck driving across a street
datasets/midjourney/000935_3.jpg,A shiny red pick up truck driving across a street
datasets/midjourney/000932_0.jpg,The cat leaves paw prints as he stands before a calm river
datasets/midjourney/000932_1.jpg,The cat leaves paw prints as he stands before a calm river
datasets/midjourney/000932_2.jpg,The cat leaves paw prints as he stands before a calm river
datasets/midjourney/000932_3.jpg,The cat leaves paw prints as he stands before a calm river
datasets/midjourney/000938_0.jpg,Brown and white goats A green bike parked next to a dining room
datasets/midjourney/000938_1.jpg,Brown and white goats A green bike parked next to a dining room
datasets/midjourney/000938_2.jpg,Brown and white goats A green bike parked next to a dining room
datasets/midjourney/000938_3.jpg,Brown and white goats A green bike parked next to a dining room
datasets/midjourney/000941_0.jpg,"The large bathroom with toilet, raised arms, and toiletries in tiled bathroom"
datasets/midjourney/000941_1.jpg,"The large bathroom with toilet, raised arms, and toiletries in tiled bathroom"
datasets/midjourney/000941_2.jpg,"The large bathroom with toilet, raised arms, and toiletries in tiled bathroom"
datasets/midjourney/000941_3.jpg,"The large bathroom with toilet, raised arms, and toiletries in tiled bathroom"
datasets/midjourney/000939_0.jpg,A plate of food
datasets/midjourney/000939_1.jpg,A plate of food
datasets/midjourney/000939_2.jpg,A plate of food
datasets/midjourney/000939_3.jpg,A plate of food
datasets/midjourney/000924_0.jpg,A train station on platform
datasets/midjourney/000924_1.jpg,A train station on platform
datasets/midjourney/000924_2.jpg,A train station on platform
datasets/midjourney/000924_3.jpg,A train station on platform
datasets/midjourney/000942_0.jpg,A man with his racket
datasets/midjourney/000942_1.jpg,A man with his racket
datasets/midjourney/000942_2.jpg,A man with his racket
datasets/midjourney/000942_3.jpg,A man with his racket
datasets/midjourney/000931_0.jpg,A man and a study lounge
datasets/midjourney/000931_1.jpg,A man and a study lounge
datasets/midjourney/000931_2.jpg,A man and a study lounge
datasets/midjourney/000931_3.jpg,A man and a study lounge
datasets/midjourney/000937_0.jpg,A view of a truck behind them
datasets/midjourney/000937_1.jpg,A view of a truck behind them
datasets/midjourney/000937_2.jpg,A view of a truck behind them
datasets/midjourney/000937_3.jpg,A view of a truck behind them
datasets/midjourney/000920_0.jpg,A young boy cross-country ski in the corner Two giraffes rubbing necks in water
datasets/midjourney/000920_1.jpg,A young boy cross-country ski in the corner Two giraffes rubbing necks in water
datasets/midjourney/000920_2.jpg,A young boy cross-country ski in the corner Two giraffes rubbing necks in water
datasets/midjourney/000920_3.jpg,A young boy cross-country ski in the corner Two giraffes rubbing necks in water
datasets/midjourney/000945_0.jpg,A woman sampling wine at an outside event with a laptop
datasets/midjourney/000945_1.jpg,A woman sampling wine at an outside event with a laptop
datasets/midjourney/000945_2.jpg,A woman sampling wine at an outside event with a laptop
datasets/midjourney/000945_3.jpg,A woman sampling wine at an outside event with a laptop
datasets/midjourney/000944_0.jpg,This is a laptop computer
datasets/midjourney/000944_1.jpg,This is a laptop computer
datasets/midjourney/000944_2.jpg,This is a laptop computer
datasets/midjourney/000944_3.jpg,This is a laptop computer
datasets/midjourney/000926_0.jpg,A herd of sheep standing along a field
datasets/midjourney/000926_1.jpg,A herd of sheep standing along a field
datasets/midjourney/000926_2.jpg,A herd of sheep standing along a field
datasets/midjourney/000926_3.jpg,A herd of sheep standing along a field
datasets/midjourney/000943_0.jpg,A couple of guys in a dog on a pole
datasets/midjourney/000943_1.jpg,A couple of guys in a dog on a pole
datasets/midjourney/000943_2.jpg,A couple of guys in a dog on a pole
datasets/midjourney/000943_3.jpg,A couple of guys in a dog on a pole
datasets/midjourney/000929_0.jpg,A picture of an oven
datasets/midjourney/000929_1.jpg,A picture of an oven
datasets/midjourney/000929_2.jpg,A picture of an oven
datasets/midjourney/000929_3.jpg,A picture of an oven
datasets/midjourney/000951_0.jpg,There are many men sitting in a cluttered shelf
datasets/midjourney/000951_1.jpg,There are many men sitting in a cluttered shelf
datasets/midjourney/000951_2.jpg,There are many men sitting in a cluttered shelf
datasets/midjourney/000951_3.jpg,There are many men sitting in a cluttered shelf
datasets/midjourney/000949_0.jpg,A woman standing in front of trays of food. an empty platform
datasets/midjourney/000949_1.jpg,A woman standing in front of trays of food. an empty platform
datasets/midjourney/000949_2.jpg,A woman standing in front of trays of food. an empty platform
datasets/midjourney/000949_3.jpg,A woman standing in front of trays of food. an empty platform
datasets/midjourney/000946_0.jpg,A bar is full of oranges on a bench
datasets/midjourney/000946_1.jpg,A bar is full of oranges on a bench
datasets/midjourney/000946_2.jpg,A bar is full of oranges on a bench
datasets/midjourney/000946_3.jpg,A bar is full of oranges on a bench
datasets/midjourney/000934_0.jpg,A shop that includes vegetables and noodles on it
datasets/midjourney/000934_1.jpg,A shop that includes vegetables and noodles on it
datasets/midjourney/000934_2.jpg,A shop that includes vegetables and noodles on it
datasets/midjourney/000934_3.jpg,A shop that includes vegetables and noodles on it
datasets/midjourney/000948_0.jpg,A banana and sushi
datasets/midjourney/000948_1.jpg,A banana and sushi
datasets/midjourney/000948_2.jpg,A banana and sushi
datasets/midjourney/000948_3.jpg,A banana and sushi
datasets/midjourney/000952_0.jpg,A man that has flowers on a skateboard with other items a black rock
datasets/midjourney/000952_1.jpg,A man that has flowers on a skateboard with other items a black rock
datasets/midjourney/000952_2.jpg,A man that has flowers on a skateboard with other items a black rock
datasets/midjourney/000952_3.jpg,A man that has flowers on a skateboard with other items a black rock
datasets/midjourney/000953_0.jpg,A dog is resting onto of a building
datasets/midjourney/000953_1.jpg,A dog is resting onto of a building
datasets/midjourney/000953_2.jpg,A dog is resting onto of a building
datasets/midjourney/000953_3.jpg,A dog is resting onto of a building
datasets/midjourney/000947_0.jpg,A youth baseball game
datasets/midjourney/000947_1.jpg,A youth baseball game
datasets/midjourney/000947_2.jpg,A youth baseball game
datasets/midjourney/000947_3.jpg,A youth baseball game
datasets/midjourney/000957_0.jpg,A man throwing a baseball. a photo of a building
datasets/midjourney/000957_1.jpg,A man throwing a baseball. a photo of a building
datasets/midjourney/000957_2.jpg,A man throwing a baseball. a photo of a building
datasets/midjourney/000957_3.jpg,A man throwing a baseball. a photo of a building
datasets/midjourney/000960_0.jpg,A man who is asleep on a sidewalk
datasets/midjourney/000960_1.jpg,A man who is asleep on a sidewalk
datasets/midjourney/000960_2.jpg,A man who is asleep on a sidewalk
datasets/midjourney/000960_3.jpg,A man who is asleep on a sidewalk
datasets/midjourney/000962_0.jpg,A single slice taken out of it
datasets/midjourney/000962_1.jpg,A single slice taken out of it
datasets/midjourney/000962_2.jpg,A single slice taken out of it
datasets/midjourney/000962_3.jpg,A single slice taken out of it
datasets/midjourney/000956_0.jpg,A open refrigerator in a doubles game
datasets/midjourney/000956_1.jpg,A open refrigerator in a doubles game
datasets/midjourney/000956_2.jpg,A open refrigerator in a doubles game
datasets/midjourney/000956_3.jpg,A open refrigerator in a doubles game
datasets/midjourney/000963_0.jpg,A counter holds a wii game controller
datasets/midjourney/000963_1.jpg,A counter holds a wii game controller
datasets/midjourney/000963_2.jpg,A counter holds a wii game controller
datasets/midjourney/000963_3.jpg,A counter holds a wii game controller
datasets/midjourney/000954_0.jpg,A stop light at Evergreen Way
datasets/midjourney/000954_1.jpg,A stop light at Evergreen Way
datasets/midjourney/000954_2.jpg,A stop light at Evergreen Way
datasets/midjourney/000954_3.jpg,A stop light at Evergreen Way
datasets/midjourney/000958_0.jpg,A man sitting down on the table
datasets/midjourney/000958_1.jpg,A man sitting down on the table
datasets/midjourney/000958_2.jpg,A man sitting down on the table
datasets/midjourney/000958_3.jpg,A man sitting down on the table
datasets/midjourney/000936_0.jpg,"A woman with a Frisbee in the snow on skis, wearing warm clothing, and smiling"
datasets/midjourney/000936_1.jpg,"A woman with a Frisbee in the snow on skis, wearing warm clothing, and smiling"
datasets/midjourney/000936_2.jpg,"A woman with a Frisbee in the snow on skis, wearing warm clothing, and smiling"
datasets/midjourney/000936_3.jpg,"A woman with a Frisbee in the snow on skis, wearing warm clothing, and smiling"
datasets/midjourney/000961_0.jpg,A man holds a hotdog outside A group of men walk down the street
datasets/midjourney/000961_1.jpg,A man holds a hotdog outside A group of men walk down the street
datasets/midjourney/000961_2.jpg,A man holds a hotdog outside A group of men walk down the street
datasets/midjourney/000961_3.jpg,A man holds a hotdog outside A group of men walk down the street
datasets/midjourney/000965_0.jpg,A large pile of green leaves
datasets/midjourney/000965_1.jpg,A large pile of green leaves
datasets/midjourney/000965_2.jpg,A large pile of green leaves
datasets/midjourney/000965_3.jpg,A large pile of green leaves
datasets/midjourney/000966_0.jpg,A girl waiting for a picture
datasets/midjourney/000966_1.jpg,A girl waiting for a picture
datasets/midjourney/000966_2.jpg,A girl waiting for a picture
datasets/midjourney/000966_3.jpg,A girl waiting for a picture
datasets/midjourney/000964_0.jpg,Seven cows are walking A man in the air
datasets/midjourney/000964_1.jpg,Seven cows are walking A man in the air
datasets/midjourney/000964_2.jpg,Seven cows are walking A man in the air
datasets/midjourney/000964_3.jpg,Seven cows are walking A man in the air
datasets/midjourney/000968_0.jpg,A little dog is not neatly tied
datasets/midjourney/000968_1.jpg,A little dog is not neatly tied
datasets/midjourney/000968_2.jpg,A little dog is not neatly tied
datasets/midjourney/000968_3.jpg,A little dog is not neatly tied
datasets/midjourney/000877_0.jpg,Two cows grazing and laying in front of two bears in a dish in it
datasets/midjourney/000877_1.jpg,Two cows grazing and laying in front of two bears in a dish in it
datasets/midjourney/000877_2.jpg,Two cows grazing and laying in front of two bears in a dish in it
datasets/midjourney/000877_3.jpg,Two cows grazing and laying in front of two bears in a dish in it
datasets/midjourney/000973_0.jpg,Two girls are standing in the air on a counter
datasets/midjourney/000973_1.jpg,Two girls are standing in the air on a counter
datasets/midjourney/000973_2.jpg,Two girls are standing in the air on a counter
datasets/midjourney/000973_3.jpg,Two girls are standing in the air on a counter
datasets/midjourney/000971_0.jpg,A sandy beach next to home plate
datasets/midjourney/000971_1.jpg,A sandy beach next to home plate
datasets/midjourney/000971_2.jpg,A sandy beach next to home plate
datasets/midjourney/000971_3.jpg,A sandy beach next to home plate
datasets/midjourney/000969_0.jpg,An aerial view of the people are posing for the camera
datasets/midjourney/000969_1.jpg,An aerial view of the people are posing for the camera
datasets/midjourney/000969_2.jpg,An aerial view of the people are posing for the camera
datasets/midjourney/000969_3.jpg,An aerial view of the people are posing for the camera
datasets/midjourney/000975_0.jpg,A fork that has a tall hillside forest
datasets/midjourney/000975_1.jpg,A fork that has a tall hillside forest
datasets/midjourney/000975_2.jpg,A fork that has a tall hillside forest
datasets/midjourney/000975_3.jpg,A fork that has a tall hillside forest
datasets/midjourney/000976_0.jpg,Two men on motor bikes in front of an incline
datasets/midjourney/000976_1.jpg,Two men on motor bikes in front of an incline
datasets/midjourney/000976_2.jpg,Two men on motor bikes in front of an incline
datasets/midjourney/000976_3.jpg,Two men on motor bikes in front of an incline
datasets/midjourney/000974_0.jpg,A group of benches sitting on top of a traffic light
datasets/midjourney/000974_1.jpg,A group of benches sitting on top of a traffic light
datasets/midjourney/000974_2.jpg,A group of benches sitting on top of a traffic light
datasets/midjourney/000974_3.jpg,A group of benches sitting on top of a traffic light
datasets/midjourney/000978_0.jpg,This image has no people on the back of a kid is seen in this page to describe
datasets/midjourney/000978_1.jpg,This image has no people on the back of a kid is seen in this page to describe
datasets/midjourney/000978_2.jpg,This image has no people on the back of a kid is seen in this page to describe
datasets/midjourney/000978_3.jpg,This image has no people on the back of a kid is seen in this page to describe
datasets/midjourney/000980_0.jpg,A yellow tractor parked next to two street lights
datasets/midjourney/000980_1.jpg,A yellow tractor parked next to two street lights
datasets/midjourney/000980_2.jpg,A yellow tractor parked next to two street lights
datasets/midjourney/000980_3.jpg,A yellow tractor parked next to two street lights
datasets/midjourney/000972_0.jpg,A small pizza sitting on top of a variety of products
datasets/midjourney/000972_1.jpg,A small pizza sitting on top of a variety of products
datasets/midjourney/000972_2.jpg,A small pizza sitting on top of a variety of products
datasets/midjourney/000972_3.jpg,A small pizza sitting on top of a variety of products
datasets/midjourney/000981_0.jpg,Two different frame of a desk with a table top. a skate park jumps over a fence
datasets/midjourney/000981_1.jpg,Two different frame of a desk with a table top. a skate park jumps over a fence
datasets/midjourney/000981_2.jpg,Two different frame of a desk with a table top. a skate park jumps over a fence
datasets/midjourney/000981_3.jpg,Two different frame of a desk with a table top. a skate park jumps over a fence
datasets/midjourney/000979_0.jpg,"A pizza and a coffee table, lamps and framed pictures on them"
datasets/midjourney/000979_1.jpg,"A pizza and a coffee table, lamps and framed pictures on them"
datasets/midjourney/000979_2.jpg,"A pizza and a coffee table, lamps and framed pictures on them"
datasets/midjourney/000979_3.jpg,"A pizza and a coffee table, lamps and framed pictures on them"
datasets/midjourney/000970_0.jpg,A surfer on it some people are behind a fenced in area around the dock
datasets/midjourney/000970_1.jpg,A surfer on it some people are behind a fenced in area around the dock
datasets/midjourney/000970_2.jpg,A surfer on it some people are behind a fenced in area around the dock
datasets/midjourney/000970_3.jpg,A surfer on it some people are behind a fenced in area around the dock
datasets/midjourney/000984_0.jpg,A young man swinging a tennis player serving on a table
datasets/midjourney/000984_1.jpg,A young man swinging a tennis player serving on a table
datasets/midjourney/000984_2.jpg,A young man swinging a tennis player serving on a table
datasets/midjourney/000984_3.jpg,A young man swinging a tennis player serving on a table
datasets/midjourney/000983_0.jpg,A person riding a wave on the run way
datasets/midjourney/000983_1.jpg,A person riding a wave on the run way
datasets/midjourney/000983_2.jpg,A person riding a wave on the run way
datasets/midjourney/000983_3.jpg,A person riding a wave on the run way
datasets/midjourney/000982_0.jpg,Plates with food and fruit
datasets/midjourney/000982_1.jpg,Plates with food and fruit
datasets/midjourney/000982_2.jpg,Plates with food and fruit
datasets/midjourney/000982_3.jpg,Plates with food and fruit
datasets/midjourney/000977_0.jpg,A tennis player moves quickly to hit it with a smile on it's side
datasets/midjourney/000977_1.jpg,A tennis player moves quickly to hit it with a smile on it's side
datasets/midjourney/000977_2.jpg,A tennis player moves quickly to hit it with a smile on it's side
datasets/midjourney/000977_3.jpg,A tennis player moves quickly to hit it with a smile on it's side
datasets/midjourney/000987_0.jpg,A man holding his cellphone
datasets/midjourney/000987_1.jpg,A man holding his cellphone
datasets/midjourney/000987_2.jpg,A man holding his cellphone
datasets/midjourney/000987_3.jpg,A man holding his cellphone
datasets/midjourney/000986_0.jpg,A blue public benches on top of papers and a fence
datasets/midjourney/000986_1.jpg,A blue public benches on top of papers and a fence
datasets/midjourney/000986_2.jpg,A blue public benches on top of papers and a fence
datasets/midjourney/000986_3.jpg,A blue public benches on top of papers and a fence
datasets/midjourney/000989_0.jpg,A man and a large skiing event
datasets/midjourney/000989_1.jpg,A man and a large skiing event
datasets/midjourney/000989_2.jpg,A man and a large skiing event
datasets/midjourney/000989_3.jpg,A man and a large skiing event
datasets/midjourney/000994_0.jpg,People standing on a rock structure
datasets/midjourney/000994_1.jpg,People standing on a rock structure
datasets/midjourney/000994_2.jpg,People standing on a rock structure
datasets/midjourney/000994_3.jpg,People standing on a rock structure
datasets/midjourney/000993_0.jpg,A metal exit door to a silver serving platter A teddy bear on the runway
datasets/midjourney/000993_1.jpg,A metal exit door to a silver serving platter A teddy bear on the runway
datasets/midjourney/000993_2.jpg,A metal exit door to a silver serving platter A teddy bear on the runway
datasets/midjourney/000993_3.jpg,A metal exit door to a silver serving platter A teddy bear on the runway
datasets/midjourney/000995_0.jpg,A woman is approaching a bridge holding a purple bit
datasets/midjourney/000995_1.jpg,A woman is approaching a bridge holding a purple bit
datasets/midjourney/000995_2.jpg,A woman is approaching a bridge holding a purple bit
datasets/midjourney/000995_3.jpg,A woman is approaching a bridge holding a purple bit
datasets/midjourney/000988_0.jpg,A purple motorcycle sits parked
datasets/midjourney/000988_1.jpg,A purple motorcycle sits parked
datasets/midjourney/000988_2.jpg,A purple motorcycle sits parked
datasets/midjourney/000988_3.jpg,A purple motorcycle sits parked
datasets/midjourney/000998_0.jpg,A man blows out candles on her phone
datasets/midjourney/000998_1.jpg,A man blows out candles on her phone
datasets/midjourney/000998_2.jpg,A man blows out candles on her phone
datasets/midjourney/000998_3.jpg,A man blows out candles on her phone
datasets/midjourney/000997_0.jpg,A birthday cake has a maroon toilet rug
datasets/midjourney/000997_1.jpg,A birthday cake has a maroon toilet rug
datasets/midjourney/000997_2.jpg,A birthday cake has a maroon toilet rug
datasets/midjourney/000997_3.jpg,A birthday cake has a maroon toilet rug
datasets/midjourney/000996_0.jpg,"An den with sofas, rug, table and a toilet and bath next to a counter"
datasets/midjourney/000996_1.jpg,"An den with sofas, rug, table and a toilet and bath next to a counter"
datasets/midjourney/000996_2.jpg,"An den with sofas, rug, table and a toilet and bath next to a counter"
datasets/midjourney/000996_3.jpg,"An den with sofas, rug, table and a toilet and bath next to a counter"
datasets/midjourney/000991_0.jpg,Men in formal dress
datasets/midjourney/000991_1.jpg,Men in formal dress
datasets/midjourney/000991_2.jpg,Men in formal dress
datasets/midjourney/000991_3.jpg,Men in formal dress
datasets/midjourney/000959_0.jpg,Cows looking at the marina
datasets/midjourney/000959_1.jpg,Cows looking at the marina
datasets/midjourney/000959_2.jpg,Cows looking at the marina
datasets/midjourney/000959_3.jpg,Cows looking at the marina
datasets/midjourney/001000_0.jpg,THERE IS A BOY ON THE SINK IN A PLATE
datasets/midjourney/001000_1.jpg,THERE IS A BOY ON THE SINK IN A PLATE
datasets/midjourney/001000_2.jpg,THERE IS A BOY ON THE SINK IN A PLATE
datasets/midjourney/001000_3.jpg,THERE IS A BOY ON THE SINK IN A PLATE
datasets/midjourney/000999_0.jpg,Two people sitting on a desk using a laptop
datasets/midjourney/000999_1.jpg,Two people sitting on a desk using a laptop
datasets/midjourney/000999_2.jpg,Two people sitting on a desk using a laptop
datasets/midjourney/000999_3.jpg,Two people sitting on a desk using a laptop
datasets/midjourney/001001_0.jpg,A PERSON IN A TENNIS PLAYER ON THE SLOPE A person with their cell phones
datasets/midjourney/001001_1.jpg,A PERSON IN A TENNIS PLAYER ON THE SLOPE A person with their cell phones
datasets/midjourney/001001_2.jpg,A PERSON IN A TENNIS PLAYER ON THE SLOPE A person with their cell phones
datasets/midjourney/001001_3.jpg,A PERSON IN A TENNIS PLAYER ON THE SLOPE A person with their cell phones
datasets/midjourney/001006_0.jpg,A body of water
datasets/midjourney/001006_1.jpg,A body of water
datasets/midjourney/001006_2.jpg,A body of water
datasets/midjourney/001006_3.jpg,A body of water
datasets/midjourney/001004_0.jpg,A large ceramic ornament is surrounded by people in their mouths
datasets/midjourney/001004_1.jpg,A large ceramic ornament is surrounded by people in their mouths
datasets/midjourney/001004_2.jpg,A large ceramic ornament is surrounded by people in their mouths
datasets/midjourney/001004_3.jpg,A large ceramic ornament is surrounded by people in their mouths
datasets/midjourney/001005_0.jpg,A poster of a train
datasets/midjourney/001005_1.jpg,A poster of a train
datasets/midjourney/001005_2.jpg,A poster of a train
datasets/midjourney/001005_3.jpg,A poster of a train
datasets/midjourney/001002_0.jpg,A bull and a sink
datasets/midjourney/001002_1.jpg,A bull and a sink
datasets/midjourney/001002_2.jpg,A bull and a sink
datasets/midjourney/001002_3.jpg,A bull and a sink
datasets/midjourney/001009_0.jpg,A couple of men riding skis on a beach along the track
datasets/midjourney/001009_1.jpg,A couple of men riding skis on a beach along the track
datasets/midjourney/001009_2.jpg,A couple of men riding skis on a beach along the track
datasets/midjourney/001009_3.jpg,A couple of men riding skis on a beach along the track
datasets/midjourney/001012_0.jpg,A FedEx plane on a rub in a fenced-in area
datasets/midjourney/001012_1.jpg,A FedEx plane on a rub in a fenced-in area
datasets/midjourney/001012_2.jpg,A FedEx plane on a rub in a fenced-in area
datasets/midjourney/001012_3.jpg,A FedEx plane on a rub in a fenced-in area
datasets/midjourney/001011_0.jpg,A building with a bright blue sky
datasets/midjourney/001011_1.jpg,A building with a bright blue sky
datasets/midjourney/001011_2.jpg,A building with a bright blue sky
datasets/midjourney/001011_3.jpg,A building with a bright blue sky
datasets/midjourney/001003_0.jpg,Picture looking up at a food trough
datasets/midjourney/001003_1.jpg,Picture looking up at a food trough
datasets/midjourney/001003_2.jpg,Picture looking up at a food trough
datasets/midjourney/001003_3.jpg,Picture looking up at a food trough
datasets/midjourney/001010_0.jpg,Three people near a table A woman is holding a bat
datasets/midjourney/001010_1.jpg,Three people near a table A woman is holding a bat
datasets/midjourney/001010_2.jpg,Three people near a table A woman is holding a bat
datasets/midjourney/001010_3.jpg,Three people near a table A woman is holding a bat
datasets/midjourney/001008_0.jpg,Green fire hydrant near the water
datasets/midjourney/001008_1.jpg,Green fire hydrant near the water
datasets/midjourney/001008_2.jpg,Green fire hydrant near the water
datasets/midjourney/001008_3.jpg,Green fire hydrant near the water
datasets/midjourney/001013_0.jpg,A dog on a bed
datasets/midjourney/001013_1.jpg,A dog on a bed
datasets/midjourney/001013_2.jpg,A dog on a bed
datasets/midjourney/001013_3.jpg,A dog on a bed
datasets/midjourney/001016_0.jpg,A boy with a pink bike threw traffic
datasets/midjourney/001016_1.jpg,A boy with a pink bike threw traffic
datasets/midjourney/001016_2.jpg,A boy with a pink bike threw traffic
datasets/midjourney/001016_3.jpg,A boy with a pink bike threw traffic
datasets/midjourney/001014_0.jpg,"A batter, catcher and umpire during a baseball during the daytime"
datasets/midjourney/001014_1.jpg,"A batter, catcher and umpire during a baseball during the daytime"
datasets/midjourney/001014_2.jpg,"A batter, catcher and umpire during a baseball during the daytime"
datasets/midjourney/001014_3.jpg,"A batter, catcher and umpire during a baseball during the daytime"
datasets/midjourney/001015_0.jpg,A group of people at an incoming ball on a motorcycle
datasets/midjourney/001015_1.jpg,A group of people at an incoming ball on a motorcycle
datasets/midjourney/001015_2.jpg,A group of people at an incoming ball on a motorcycle
datasets/midjourney/001015_3.jpg,A group of people at an incoming ball on a motorcycle
datasets/midjourney/000985_0.jpg,A stove top white oven
datasets/midjourney/000985_1.jpg,A stove top white oven
datasets/midjourney/000985_2.jpg,A stove top white oven
datasets/midjourney/000985_3.jpg,A stove top white oven
datasets/midjourney/000940_0.jpg,Two men with snowboards on
datasets/midjourney/000940_1.jpg,Two men with snowboards on
datasets/midjourney/000940_2.jpg,Two men with snowboards on
datasets/midjourney/000940_3.jpg,Two men with snowboards on
datasets/midjourney/001017_0.jpg,A person that is neatly made
datasets/midjourney/001017_1.jpg,A person that is neatly made
datasets/midjourney/001017_2.jpg,A person that is neatly made
